OrderID,SalesDate,ProductID,CustomerID,PersonnelID,SalesChannel,PaymentMode,StoreID,Quantity
28022,6/8/2023,13,TW-11025,40,Online,Mobile Payment,2,3
28023,6/8/2023,121,CD-12790,37,Online,Debit Card,4,1
28024,6/8/2023,37,MC-17635,40,In-store,Cash,2,3
28025,6/8/2023,151,BS-11800,30,Online,Cash,4,5
28026,6/8/2023,61,TS-21340,84,In-store,Cash,6,7
28027,6/8/2023,218,JL-15505,43,Online,Credit Card,6,9
28028,6/8/2023,218,BF-11170,13,Online,Cash,6,2
28029,6/8/2023,138,PW-19030,24,Online,Debit Card,5,7
28030,6/8/2023,121,LW-16990,50,Online,Credit Card,1,7
28031,6/8/2023,39,RS-19870,8,Online,Debit Card,7,7
28032,6/8/2023,67,VM-21835,89,Online,Debit Card,4,6
28033,6/8/2023,150,MP-17470,22,Online,Mobile Payment,2,2
28034,6/8/2023,135,BC-11125,56,Online,Debit Card,7,3
28035,6/8/2023,9,RO-19780,25,In-store,Cash,7,5
28036,6/8/2023,204,CP-12085,62,In-store,Credit Card,2,5
28037,6/8/2023,5,SS-20410,43,In-store,Cash,6,6
28038,6/8/2023,32,MS-17530,78,In-store,Credit Card,4,7
28039,6/8/2023,66,AS-10090,21,Online,Cash,2,8
28040,6/8/2023,124,FH-14350,19,Online,Credit Card,5,3
28041,6/8/2023,90,JS-16030,47,In-store,Credit Card,5,8
28042,6/8/2023,214,BP-11155,8,Online,Mobile Payment,7,3
28043,6/8/2023,70,GH-4665,98,In-store,Credit Card,6,3
28044,6/8/2023,45,CD-11980,82,In-store,Credit Card,4,4
28045,6/8/2023,199,SZ-20035,49,Online,Credit Card,4,6
28046,6/8/2023,3,HF-14995,89,Online,Credit Card,4,3
28047,6/8/2023,200,KB-16600,59,In-store,Mobile Payment,4,2
28048,6/8/2023,172,JM-15250,54,In-store,Credit Card,4,9
28049,6/8/2023,65,KA-16525,51,In-store,Cash,4,5
28050,6/8/2023,67,BN-11470,98,In-store,Debit Card,6,4
28051,6/8/2023,131,JC-15340,98,Online,Cash,6,9
28052,6/8/2023,78,XP-21865,61,In-store,Credit Card,5,6
28053,6/8/2023,183,HG-15025,56,Online,Mobile Payment,7,4
28054,6/8/2023,45,MR-7545,79,In-store,Cash,5,5
28055,6/8/2023,193,CH-2070,26,In-store,Credit Card,3,9
28056,6/8/2023,203,SC-10380,61,Online,Cash,5,4
28057,6/8/2023,172,SP-10545,18,In-store,Cash,5,2
28058,6/8/2023,3,PG-8895,40,Online,Mobile Payment,2,4
28059,6/8/2023,144,MG-18145,77,Online,Mobile Payment,4,5
28060,6/8/2023,142,SC-20725,16,Online,Credit Card,2,4
28061,6/8/2023,164,AF-10870,53,In-store,Mobile Payment,5,7
28062,6/8/2023,46,LD-16855,61,In-store,Mobile Payment,5,3
28063,6/8/2023,125,SH-20635,84,In-store,Mobile Payment,6,2
28064,6/8/2023,88,PM-18940,61,Online,Mobile Payment,5,4
28065,6/8/2023,43,TM-21490,15,In-store,Cash,5,1
28066,6/8/2023,123,SC-20575,15,In-store,Credit Card,5,2
28067,6/8/2023,139,GT-14755,30,In-store,Credit Card,4,9
28068,6/8/2023,36,DV-13045,46,Online,Credit Card,3,9
28069,6/8/2023,206,PO-18850,75,Online,Credit Card,2,9
28070,6/8/2023,122,RE-19405,78,Online,Credit Card,4,6
28071,6/8/2023,40,CL-12565,74,In-store,Debit Card,6,4
28072,6/8/2023,14,DK-12835,8,In-store,Mobile Payment,7,6
28073,6/8/2023,152,RB-19795,78,In-store,Credit Card,4,1
28074,6/8/2023,142,RD-19900,23,In-store,Cash,4,9
28075,6/8/2023,168,JC-15775,100,Online,Mobile Payment,4,9
28076,6/8/2023,191,CK-12205,76,In-store,Debit Card,1,7
28077,6/8/2023,77,CC-2370,4,In-store,Debit Card,1,5
28078,6/8/2023,34,AB-105,63,In-store,Debit Card,7,9
28079,6/8/2023,68,SS-10410,43,Online,Mobile Payment,6,6
28080,6/8/2023,118,RD-9720,43,In-store,Credit Card,6,9
28081,6/8/2023,187,DM-3525,93,Online,Mobile Payment,5,8
28082,6/8/2023,56,MC-7590,75,In-store,Debit Card,2,2
28083,6/8/2023,185,TG-21310,94,In-store,Cash,4,8
28084,6/8/2023,160,DW-13585,44,Online,Cash,3,9
28085,6/8/2023,9,JM-15265,50,In-store,Debit Card,1,3
28086,6/8/2023,195,SP-20860,5,Online,Debit Card,6,4
28087,6/8/2023,212,RD-19480,78,In-store,Mobile Payment,4,3
28088,6/8/2023,101,NP-18685,31,Online,Cash,7,4
28089,6/8/2023,21,PC-19000,50,Online,Credit Card,1,9
28090,6/8/2023,49,NH-18610,26,In-store,Debit Card,3,6
28091,6/8/2023,72,DB-13405,15,In-store,Mobile Payment,5,7
28092,6/8/2023,91,SC-20380,97,In-store,Credit Card,5,9
28093,6/8/2023,98,KB-16405,77,Online,Mobile Payment,4,6
28094,6/8/2023,207,AB-10105,43,Online,Mobile Payment,6,6
28095,6/8/2023,48,QJ-19255,76,In-store,Credit Card,1,4
28096,6/8/2023,158,DL-2865,97,Online,Mobile Payment,5,5
28097,6/8/2023,44,PH-8790,47,Online,Mobile Payment,5,6
28098,6/8/2023,82,AJ-780,13,Online,Debit Card,6,1
28099,6/8/2023,205,PT-9090,22,In-store,Credit Card,2,5
28100,6/8/2023,118,DP-3165,41,Online,Cash,4,3
28101,6/8/2023,95,TB-21175,58,Online,Mobile Payment,1,6
28102,6/8/2023,81,DB-12910,75,Online,Debit Card,2,6
28103,6/8/2023,26,SO-20335,50,Online,Credit Card,1,2
28104,6/8/2023,96,CM-11830,41,Online,Credit Card,4,5
28105,6/8/2023,50,RC-19825,96,Online,Credit Card,4,2
28106,6/8/2023,21,KH-16690,53,In-store,Cash,5,5
28107,6/8/2023,75,NP-18670,94,In-store,Cash,4,1
28108,6/8/2023,203,NC-18535,39,In-store,Mobile Payment,6,7
28109,6/8/2023,96,JO-15550,91,In-store,Debit Card,5,5
28110,6/8/2023,102,BN-11470,93,Online,Debit Card,5,3
28111,6/8/2023,115,EM-14140,68,Online,Debit Card,6,8
28112,6/8/2023,118,JP-15460,24,Online,Credit Card,5,5
28113,6/8/2023,18,MP-17965,75,In-store,Credit Card,2,7
28114,6/8/2023,66,JE-15745,91,In-store,Debit Card,5,3
28115,6/8/2023,163,AA-10645,95,Online,Debit Card,6,7
28116,6/8/2023,60,PK-19075,18,In-store,Credit Card,5,7
28117,6/8/2023,207,KL-16645,96,In-store,Cash,4,4
28118,6/8/2023,2,LS-6945,86,Online,Debit Card,5,3
28119,6/8/2023,94,JC-5385,54,In-store,Mobile Payment,4,1
28120,6/8/2023,85,JJ-5445,95,In-store,Credit Card,6,9
28121,6/8/2023,46,NR-8550,19,Online,Mobile Payment,5,4
28122,6/8/2023,153,HP-4815,63,Online,Mobile Payment,7,7
28123,6/8/2023,104,AC-10660,61,Online,Credit Card,5,6
28124,6/8/2023,218,TP-21415,30,Online,Debit Card,4,7
28125,6/8/2023,135,SE-20110,36,In-store,Debit Card,4,3
28126,6/8/2023,126,KH-16690,15,In-store,Debit Card,5,2
28127,6/8/2023,160,GK-14620,94,Online,Mobile Payment,4,5
28128,6/8/2023,130,NP-18685,51,In-store,Credit Card,4,5
28129,6/8/2023,84,AP-10720,41,In-store,Mobile Payment,4,5
28130,6/8/2023,218,SW-10455,13,Online,Cash,6,4
28131,6/8/2023,195,JW-15220,70,In-store,Mobile Payment,6,5
28132,6/8/2023,104,RA-19885,64,In-store,Debit Card,3,2
28133,6/8/2023,223,TB-21055,76,Online,Credit Card,1,4
28134,6/8/2023,188,KC-16675,86,In-store,Cash,5,3
28135,6/8/2023,60,NB-18655,50,Online,Credit Card,1,7
28136,6/8/2023,64,GH-14425,14,In-store,Mobile Payment,5,4
28137,6/8/2023,50,BT-11395,20,In-store,Credit Card,7,1
28138,6/8/2023,214,BD-11770,72,In-store,Mobile Payment,5,5
28139,6/8/2023,86,SW-20455,72,In-store,Debit Card,5,3
28140,6/8/2023,117,RD-19720,13,In-store,Mobile Payment,6,4
28141,6/8/2023,144,PC-8745,13,In-store,Mobile Payment,6,9
28142,6/9/2023,221,CD-1920,30,In-store,Credit Card,4,2
28143,6/9/2023,23,NK-8490,22,In-store,Mobile Payment,2,4
28144,6/9/2023,22,AA-10645,74,In-store,Debit Card,6,9
28145,6/9/2023,219,CG-12520,34,In-store,Mobile Payment,5,3
28146,6/9/2023,163,FC-14335,64,In-store,Debit Card,3,4
28147,6/9/2023,215,KD-16615,58,In-store,Credit Card,1,2
28148,6/9/2023,122,DJ-13510,95,In-store,Debit Card,6,1
28149,6/9/2023,159,CC-12550,13,In-store,Cash,6,8
28150,6/9/2023,121,AD-10180,21,In-store,Credit Card,2,5
28151,6/9/2023,28,JE-15475,9,In-store,Mobile Payment,2,8
28152,6/9/2023,63,AW-10840,98,In-store,Mobile Payment,6,1
28153,6/9/2023,192,RP-19390,91,Online,Cash,5,2
28154,6/9/2023,218,DL-2925,2,In-store,Mobile Payment,3,1
28155,6/9/2023,116,CC-2475,41,In-store,Mobile Payment,4,4
28156,6/9/2023,45,EM-14140,65,In-store,Mobile Payment,4,4
28157,6/9/2023,221,MF-17665,93,In-store,Credit Card,5,1
28158,6/9/2023,50,JG-15805,49,In-store,Cash,4,6
28159,6/9/2023,42,DK-13225,88,In-store,Debit Card,6,1
28160,6/9/2023,75,BE-11335,53,Online,Cash,5,9
28161,6/9/2023,165,NP-18685,5,In-store,Credit Card,6,2
28162,6/9/2023,59,CH-12070,100,In-store,Cash,4,8
28163,6/9/2023,116,PB-19105,40,Online,Mobile Payment,2,1
28164,6/9/2023,141,TC-20980,58,Online,Cash,1,6
28165,6/9/2023,208,PO-18850,53,In-store,Mobile Payment,5,9
28166,6/9/2023,53,JH-15985,41,Online,Credit Card,4,7
28167,6/9/2023,71,HG-15025,77,Online,Cash,4,2
28168,6/9/2023,62,VT-21700,62,In-store,Debit Card,2,2
28169,6/9/2023,62,CG-12520,43,In-store,Mobile Payment,6,4
28170,6/9/2023,195,KM-16225,57,Online,Debit Card,5,3
28171,6/9/2023,59,ER-13855,13,In-store,Mobile Payment,6,9
28172,6/9/2023,170,SC-20260,42,Online,Credit Card,7,5
28173,6/9/2023,218,MT-18070,96,Online,Mobile Payment,4,5
28174,6/9/2023,126,PO-9195,26,Online,Debit Card,3,4
28175,6/9/2023,162,EB-3930,62,In-store,Debit Card,2,1
28176,6/9/2023,65,KH-6330,58,Online,Cash,1,2
28177,6/9/2023,1,JB-6045,70,In-store,Mobile Payment,6,4
28178,6/9/2023,120,LW-6825,13,In-store,Cash,6,9
28179,6/9/2023,59,TC-11475,13,Online,Credit Card,6,7
28180,6/9/2023,166,MS-7365,4,Online,Debit Card,1,3
28181,6/9/2023,141,GM-4695,54,In-store,Mobile Payment,4,2
28182,6/9/2023,168,DK-3150,53,In-store,Credit Card,5,2
28183,6/9/2023,81,BD-11620,39,Online,Mobile Payment,6,2
28184,6/9/2023,221,CM-11815,14,In-store,Cash,5,1
28185,6/9/2023,190,RB-19330,54,Online,Mobile Payment,4,9
28186,6/9/2023,68,SC-20725,9,In-store,Debit Card,2,3
28187,6/9/2023,223,GA-14725,21,In-store,Credit Card,2,5
28188,6/9/2023,84,SC-20725,89,Online,Credit Card,4,7
28189,6/9/2023,28,PG-18895,15,In-store,Debit Card,5,1
28190,6/9/2023,214,MT-17815,86,Online,Mobile Payment,5,3
28191,6/9/2023,59,CC-12670,44,In-store,Credit Card,3,3
28192,6/9/2023,10,MH-17620,43,In-store,Debit Card,6,3
28193,6/9/2023,185,EJ-14155,31,Online,Credit Card,7,4
28194,6/9/2023,65,AS-10225,50,In-store,Debit Card,1,6
28195,6/9/2023,112,JM-15535,28,Online,Mobile Payment,7,2
28196,6/9/2023,117,MF-18250,74,Online,Cash,6,9
28197,6/9/2023,67,BT-11530,37,In-store,Mobile Payment,4,9
28198,6/9/2023,146,BT-11530,50,Online,Cash,1,3
28199,6/9/2023,169,ML-17410,49,In-store,Mobile Payment,4,6
28200,6/9/2023,84,MG-17890,68,In-store,Mobile Payment,6,5
28201,6/9/2023,45,AG-10390,47,In-store,Credit Card,5,3
28202,6/9/2023,207,ST-20530,84,In-store,Cash,6,6
28203,6/9/2023,5,GA-14725,19,Online,Mobile Payment,5,3
28204,6/9/2023,200,RW-9690,15,In-store,Credit Card,5,1
28205,6/9/2023,153,CC-12370,76,Online,Debit Card,1,5
28206,6/9/2023,111,CM-11830,22,Online,Debit Card,2,1
28207,6/9/2023,122,GK-14620,53,Online,Cash,5,8
28208,6/9/2023,156,RF-19840,97,In-store,Cash,5,4
28209,6/9/2023,92,DW-13585,23,Online,Credit Card,4,3
28210,6/9/2023,76,PO-18850,19,Online,Credit Card,5,3
28211,6/9/2023,72,RH-19555,50,Online,Credit Card,1,9
28212,6/9/2023,75,DW-13480,79,Online,Mobile Payment,5,8
28213,6/9/2023,157,KM-16660,90,In-store,Debit Card,3,3
28214,6/9/2023,166,BT-11530,31,Online,Debit Card,7,6
28215,6/9/2023,222,JW-15220,13,Online,Credit Card,6,2
28216,6/9/2023,83,RB-19330,85,Online,Debit Card,2,2
28217,6/9/2023,82,AB-10105,86,In-store,Mobile Payment,5,4
28218,6/9/2023,60,SV-20785,4,In-store,Cash,1,5
28219,6/9/2023,151,TS-21085,47,Online,Cash,5,9
28220,6/9/2023,30,VT-21700,19,Online,Credit Card,5,4
28221,6/9/2023,187,ER-13855,28,Online,Credit Card,7,3
28222,6/9/2023,94,BO-11425,77,In-store,Credit Card,4,7
28223,6/9/2023,152,AH-10030,61,In-store,Credit Card,5,9
28224,6/9/2023,172,RE-19450,96,In-store,Mobile Payment,4,2
28225,6/9/2023,216,MA-7995,67,Online,Credit Card,4,2
28226,6/9/2023,14,SW-20275,61,Online,Debit Card,5,6
28227,6/9/2023,211,SG-20605,67,Online,Credit Card,4,7
28228,6/9/2023,211,DC-12850,61,In-store,Mobile Payment,5,9
28229,6/9/2023,132,CK-12205,76,In-store,Debit Card,1,5
28230,6/9/2023,185,HG-15025,53,Online,Cash,5,4
28231,6/9/2023,41,JJ-15760,39,Online,Cash,6,2
28232,6/9/2023,90,BD-11605,52,Online,Debit Card,4,4
28233,6/9/2023,118,ME-17725,67,In-store,Debit Card,4,1
28234,6/9/2023,69,CS-11845,55,Online,Credit Card,6,8
28235,6/9/2023,74,TB-21520,19,Online,Mobile Payment,5,3
28236,6/9/2023,97,JP-5460,41,In-store,Credit Card,4,2
28237,6/9/2023,37,JD-6150,55,In-store,Credit Card,6,6
28238,6/9/2023,166,KH-6510,36,Online,Mobile Payment,4,4
28239,6/9/2023,68,ED-3885,53,Online,Cash,5,8
28240,6/9/2023,201,JO-5145,53,In-store,Cash,5,1
28241,6/9/2023,161,NP-18685,74,In-store,Debit Card,6,9
28242,6/9/2023,62,ES-14080,37,In-store,Mobile Payment,4,5
28243,6/9/2023,201,EM-14200,8,In-store,Mobile Payment,7,7
28244,6/9/2023,120,SJ-20215,50,In-store,Debit Card,1,3
28245,6/9/2023,65,SG-20470,16,Online,Cash,2,2
28246,6/9/2023,87,CC-12550,61,Online,Credit Card,5,7
28247,6/9/2023,177,TS-21655,21,In-store,Cash,2,4
28248,6/9/2023,56,DK-12985,57,In-store,Cash,5,1
28249,6/9/2023,43,AM-10360,14,In-store,Cash,5,2
28250,6/9/2023,96,ME-18010,50,Online,Mobile Payment,1,9
28251,6/9/2023,86,JW-15955,43,Online,Mobile Payment,6,4
28252,6/9/2023,94,RC-19960,11,Online,Mobile Payment,3,2
28253,6/9/2023,188,AZ-10750,49,In-store,Mobile Payment,4,4
28254,6/9/2023,118,JG-15805,42,In-store,Credit Card,7,3
28255,6/9/2023,157,PO-18850,31,Online,Debit Card,7,8
28256,6/9/2023,107,JF-15190,58,Online,Cash,1,5
28257,6/9/2023,139,JE-15610,17,Online,Mobile Payment,1,7
28258,6/9/2023,126,SL-20155,47,Online,Mobile Payment,5,4
28259,6/9/2023,86,JB-5400,28,Online,Mobile Payment,7,4
28260,6/9/2023,47,TW-11025,48,Online,Cash,7,5
28261,6/9/2023,117,ND-8460,80,Online,Debit Card,4,4
28262,6/9/2023,84,SW-10245,32,In-store,Debit Card,3,3
28263,6/9/2023,50,BD-1320,5,Online,Cash,6,8
28264,6/9/2023,44,BN-1470,90,In-store,Debit Card,3,3
28265,6/9/2023,210,TS-21610,61,Online,Mobile Payment,5,4
28266,6/9/2023,212,FH-14350,86,In-store,Mobile Payment,5,6
28267,6/9/2023,139,JH-15820,69,In-store,Cash,6,2
28268,6/9/2023,73,DV-13465,56,Online,Credit Card,7,8
28269,6/9/2023,37,HD-14785,52,In-store,Credit Card,4,7
28270,6/9/2023,8,GW-14605,96,Online,Debit Card,4,9
28271,6/9/2023,76,SN-20560,13,In-store,Mobile Payment,6,2
28272,6/9/2023,64,DW-13195,88,In-store,Mobile Payment,6,3
28273,6/9/2023,179,AG-10270,47,In-store,Mobile Payment,5,6
28274,6/9/2023,188,KW-16570,84,Online,Credit Card,6,2
28275,6/9/2023,41,BC-11125,15,Online,Credit Card,5,7
28276,6/9/2023,50,DR-12940,14,In-store,Credit Card,5,4
28277,6/9/2023,182,BF-11005,94,Online,Mobile Payment,4,3
28278,6/9/2023,9,TH-21550,100,Online,Cash,4,5
28279,6/9/2023,158,BT-11680,53,Online,Cash,5,5
28280,6/9/2023,20,AB-10105,82,Online,Credit Card,4,8
28281,6/9/2023,181,AD-180,60,In-store,Mobile Payment,7,2
28282,6/9/2023,165,EL-3735,41,In-store,Credit Card,4,4
28283,6/9/2023,97,ES-4080,21,Online,Mobile Payment,2,8
28284,6/9/2023,219,JW-5220,84,In-store,Credit Card,6,8
28285,6/9/2023,56,TS-11085,13,Online,Debit Card,6,6
28286,6/9/2023,190,DJ-13510,22,In-store,Cash,2,4
28287,6/9/2023,34,BS-11380,75,Online,Credit Card,2,8
28288,6/9/2023,103,PB-18805,31,Online,Cash,7,3
28289,6/9/2023,77,BD-11560,41,Online,Mobile Payment,4,4
28290,6/9/2023,79,EB-13975,40,Online,Cash,2,2
28291,6/9/2023,1,SP-20920,44,Online,Cash,3,7
28292,6/9/2023,90,JB-16045,64,Online,Mobile Payment,3,8
28293,6/9/2023,65,AS-10225,50,Online,Debit Card,1,2
28294,6/9/2023,185,RF-19345,77,Online,Mobile Payment,4,9
28295,6/9/2023,126,DJ-13420,74,In-store,Cash,6,9
28296,6/9/2023,119,EH-13945,57,In-store,Mobile Payment,5,4
28297,6/9/2023,112,AG-10495,14,In-store,Debit Card,5,4
28298,6/9/2023,130,JM-15265,49,In-store,Debit Card,4,5
28299,6/9/2023,104,RD-9810,78,Online,Credit Card,4,5
28300,6/9/2023,25,MG-7695,21,In-store,Mobile Payment,2,5
28301,6/9/2023,114,PO-8865,93,Online,Cash,5,8
28302,6/9/2023,26,BM-11785,80,Online,Mobile Payment,4,9
28303,6/9/2023,64,AH-10075,50,Online,Cash,1,9
28304,6/9/2023,18,JF-15415,59,Online,Mobile Payment,4,6
28305,6/9/2023,141,AG-10765,50,Online,Cash,1,4
28306,6/9/2023,150,AM-10705,86,In-store,Cash,5,8
28307,6/9/2023,158,AD-10180,96,In-store,Cash,4,4
28308,6/9/2023,67,ST-20530,5,Online,Mobile Payment,6,5
28309,6/9/2023,125,JM-15865,15,Online,Mobile Payment,5,2
28310,6/9/2023,6,MC-17845,82,In-store,Mobile Payment,4,2
28311,6/9/2023,84,LO-17170,10,Online,Mobile Payment,7,2
28312,6/9/2023,108,SG-20080,86,Online,Debit Card,5,8
28313,6/9/2023,214,YC-21895,39,Online,Debit Card,6,8
28314,6/9/2023,141,JB-16045,42,Online,Cash,7,1
28315,6/9/2023,204,ND-18460,84,Online,Credit Card,6,1
28316,6/9/2023,13,BD-1620,8,Online,Credit Card,7,5
28317,6/9/2023,170,MV-7485,50,In-store,Mobile Payment,1,2
28318,6/9/2023,109,BB-11545,93,In-store,Cash,5,5
28319,6/9/2023,143,EH-13945,74,Online,Credit Card,6,8
28320,6/9/2023,50,GD-14590,69,In-store,Cash,6,7
28321,6/9/2023,55,CL-12565,79,Online,Mobile Payment,5,6
28322,6/9/2023,188,DP-13165,16,Online,Credit Card,2,7
28323,6/9/2023,68,JM-15865,58,Online,Credit Card,1,9
28324,6/9/2023,221,SC-20695,29,Online,Debit Card,4,2
28325,6/9/2023,222,MZ-17335,42,In-store,Mobile Payment,7,7
28326,6/9/2023,131,NC-18625,89,Online,Debit Card,4,9
28327,6/9/2023,183,SC-20575,26,Online,Debit Card,3,3
28328,6/9/2023,129,AP-10915,67,Online,Credit Card,4,4
28329,6/9/2023,179,JK-15370,30,In-store,Cash,4,3
28330,6/9/2023,164,KN-6705,78,Online,Debit Card,4,5
28331,6/9/2023,184,LS-17200,13,In-store,Cash,6,7
28332,6/9/2023,223,FH-14350,51,In-store,Credit Card,4,4
28333,6/9/2023,221,VD-21670,30,Online,Credit Card,4,8
28334,6/9/2023,156,KN-16450,61,In-store,Credit Card,5,8
28335,6/9/2023,73,NP-18325,94,Online,Cash,4,3
28336,6/9/2023,29,DR-12940,93,In-store,Debit Card,5,2
28337,6/9/2023,213,FM-14380,84,Online,Credit Card,6,4
28338,6/9/2023,208,FM-14215,17,Online,Credit Card,1,2
28339,6/9/2023,219,MH-17620,22,Online,Credit Card,2,7
28340,6/9/2023,133,SC-20800,56,In-store,Mobile Payment,7,9
28341,6/9/2023,53,NP-18685,70,Online,Debit Card,6,8
28342,6/9/2023,106,MV-18190,46,In-store,Cash,3,1
28343,6/9/2023,82,PG-18820,63,In-store,Cash,7,6
28344,6/9/2023,205,SD-20485,71,In-store,Mobile Payment,2,2
28345,6/9/2023,110,SZ-20035,63,In-store,Credit Card,7,3
28346,6/9/2023,42,PW-19240,48,In-store,Mobile Payment,7,4
28347,6/9/2023,166,LP-7080,80,Online,Mobile Payment,4,7
28348,6/9/2023,42,AJ-945,62,In-store,Cash,2,5
28349,6/9/2023,125,CH-2070,40,In-store,Debit Card,2,9
28350,6/9/2023,116,CH-2070,67,Online,Cash,4,8
28351,6/9/2023,21,TN-21040,94,In-store,Credit Card,4,2
28352,6/9/2023,45,SP-20620,53,Online,Mobile Payment,5,1
28353,6/9/2023,97,MY-18295,80,Online,Mobile Payment,4,8
28354,6/9/2023,39,DJ-13510,99,Online,Debit Card,4,7
28355,6/9/2023,188,SC-20845,21,In-store,Debit Card,2,5
28356,6/9/2023,34,HK-14890,57,Online,Mobile Payment,5,8
28357,6/9/2023,131,AD-10180,68,Online,Cash,6,8
28358,6/9/2023,174,CS-11950,75,In-store,Credit Card,2,3
28359,6/9/2023,26,CR-12625,49,Online,Credit Card,4,2
28360,6/9/2023,182,KH-16360,14,Online,Cash,5,5
28361,6/10/2023,39,LP-17095,32,Online,Cash,3,4
28362,6/10/2023,92,KD-16345,30,Online,Debit Card,4,9
28363,6/10/2023,16,JW-16075,41,Online,Credit Card,4,6
28364,6/10/2023,148,MS-17770,55,In-store,Debit Card,6,5
28365,6/10/2023,85,CS-12250,14,In-store,Cash,5,1
28366,6/10/2023,103,TS-21655,14,In-store,Cash,5,7
28367,6/10/2023,145,RD-19480,58,Online,Cash,1,2
28368,6/10/2023,166,CK-2325,25,Online,Credit Card,7,5
28369,6/10/2023,8,AH-465,33,Online,Credit Card,4,4
28370,6/10/2023,134,Dp-3240,42,In-store,Credit Card,7,7
28371,6/10/2023,100,NS-8640,51,Online,Cash,4,3
28372,6/10/2023,117,YS-21880,24,In-store,Debit Card,5,2
28373,6/10/2023,107,JL-15175,94,Online,Debit Card,4,9
28374,6/10/2023,32,GH-14665,95,In-store,Mobile Payment,6,7
28375,6/10/2023,27,CC-12100,41,Online,Credit Card,4,4
28376,6/10/2023,132,MZ-17335,99,In-store,Mobile Payment,4,7
28377,6/10/2023,15,DB-13210,53,In-store,Credit Card,5,2
28378,6/10/2023,28,TB-21280,13,Online,Cash,6,3
28379,6/10/2023,113,AB-10060,76,Online,Cash,1,5
28380,6/10/2023,52,RA-19915,86,In-store,Mobile Payment,5,9
28381,6/10/2023,28,MZ-17515,36,In-store,Cash,4,6
28382,6/10/2023,52,MP-18175,87,In-store,Mobile Payment,4,3
28383,6/10/2023,190,MK-18160,37,In-store,Credit Card,4,5
28384,6/10/2023,99,VF-21715,78,Online,Cash,4,1
28385,6/10/2023,56,EH-3990,17,Online,Debit Card,1,4
28386,6/10/2023,96,CM-12190,21,Online,Debit Card,2,7
28387,6/10/2023,149,AC-10615,64,In-store,Credit Card,3,4
28388,6/10/2023,23,PG-18820,83,Online,Debit Card,3,6
28389,6/10/2023,123,CS-11950,98,Online,Mobile Payment,6,4
28390,6/10/2023,212,RE-19405,31,In-store,Debit Card,7,4
28391,6/10/2023,165,SK-19990,77,Online,Cash,4,2
28392,6/10/2023,184,SE-20110,75,Online,Credit Card,2,5
28393,6/10/2023,38,MO-17800,87,Online,Credit Card,4,5
28394,6/10/2023,114,JM-15250,23,In-store,Debit Card,4,1
28395,6/10/2023,156,LS-16975,51,In-store,Cash,4,6
28396,6/10/2023,29,AR-10345,8,Online,Mobile Payment,7,1
28397,6/10/2023,117,PC-19000,19,In-store,Mobile Payment,5,1
28398,6/10/2023,105,AJ-10945,58,In-store,Debit Card,1,3
28399,6/10/2023,40,TM-21010,40,Online,Cash,2,4
28400,6/10/2023,28,LS-17230,56,In-store,Cash,7,1
28401,6/10/2023,9,PC-19000,42,In-store,Debit Card,7,2
28402,6/10/2023,74,DG-13300,56,In-store,Cash,7,7
28403,6/10/2023,40,LC-16930,59,In-store,Credit Card,4,9
28404,6/10/2023,172,DR-12940,62,Online,Credit Card,2,8
28405,6/10/2023,168,RE-19450,74,Online,Cash,6,9
28406,6/10/2023,53,BB-11545,74,Online,Mobile Payment,6,3
28407,6/10/2023,120,LC-6885,71,Online,Credit Card,2,3
28408,6/10/2023,128,LS-7245,97,Online,Mobile Payment,5,2
28409,6/10/2023,206,OT-18730,58,In-store,Debit Card,1,8
28410,6/10/2023,168,SN-20710,47,Online,Debit Card,5,4
28411,6/10/2023,80,BT-11305,44,In-store,Cash,3,9
28412,6/10/2023,195,JW-15955,69,In-store,Credit Card,6,5
28413,6/10/2023,104,VG-21790,55,Online,Cash,6,9
28414,6/10/2023,125,NC-18340,30,Online,Debit Card,4,8
28415,6/10/2023,144,JP-16135,80,Online,Mobile Payment,4,8
28416,6/10/2023,185,SC-20260,5,In-store,Debit Card,6,5
28417,6/10/2023,144,JO-15145,59,Online,Credit Card,4,4
28418,6/10/2023,127,GM-14680,98,In-store,Debit Card,6,7
28419,6/10/2023,118,BF-10975,23,In-store,Debit Card,4,6
28420,6/10/2023,190,AC-10420,56,In-store,Credit Card,7,3
28421,6/10/2023,15,SU-20665,96,Online,Debit Card,4,7
28422,6/10/2023,185,TB-11190,40,Online,Mobile Payment,2,6
28423,6/10/2023,28,AJ-960,80,Online,Cash,4,9
28424,6/10/2023,38,RP-9855,87,Online,Debit Card,4,5
28425,6/10/2023,172,JO-5145,86,In-store,Cash,5,4
28426,6/10/2023,98,MT-7815,9,Online,Debit Card,2,3
28427,6/10/2023,142,LC-17140,20,In-store,Mobile Payment,7,8
28428,6/10/2023,39,RB-19330,8,Online,Cash,7,9
28429,6/10/2023,23,JL-15130,75,In-store,Cash,2,5
28430,6/10/2023,5,FW-14395,80,Online,Debit Card,4,6
28431,6/10/2023,153,LR-17035,86,In-store,Cash,5,2
28432,6/10/2023,121,RB-19570,43,Online,Debit Card,6,2
28433,6/10/2023,220,LC-16930,75,In-store,Credit Card,2,7
28434,6/10/2023,17,AH-10120,78,Online,Credit Card,4,1
28435,6/10/2023,152,CG-12520,15,In-store,Mobile Payment,5,8
28436,6/10/2023,50,SC-20695,22,Online,Debit Card,2,7
